id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz
3309,143,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.994459,0.104267,0.0134299,-0.635573,0.0581101,0.645975,-0.0637043,-0.013452,0.994696,-0.102685,0.00604839,0.630739,0.037149,-0.639796,-0.0550717,0.00137374,-0.0162834,-0.999865,0.00206101,0.110409,0.000460187,0.00314198,0.11037,-0.00124652,0.000105031,-0.999991,0.00419353,-0.221826,1.34088e-05,0.0344795,-0.221541,0.067502,0.0166606,0.118034,0.99287,-0.259162,0.00659174,-0.010786,-0.0569419,0.267973,0.0201189,-0.183163,0.982877,0.264346,0.00704397,-0.0106853,-0.0721496,-0.282178,
3310,53,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0.896608,0.442779,0.00634954,-0.544671,0.00798526,0.637013,-0.0598095,0.00036235,0.987665,-0.156321,0.0089762,0.635935,0.00909168,-0.650755,-0.0425822,0.0152342,-0.0344165,-0.9994,0.00388102,0.113226,0.00022701,-0.00488887,0.113452,-0.00268154,0.000481463,-1,-0.000497442,-0.201183,1.28197e-05,-0.0153251,-0.201132,-0.117533,-0.00912236,0.246456,0.969111,-0.238599,0.00174145,-0.0361073,-0.0661556,0.262688,0.0556718,-0.204915,0.977195,0.244835,0.00424503,-0.0065149,-0.0487334,-0.260397,
3311,329,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.993965,0.109554,-0.00562107,-0.633295,0.0324562,0.64358,-0.0581332,0.00578677,0.992502,-0.122025,0.00709716,0.620375,0.031454,-0.631291,-0.0513706,-0.0121016,-0.0135813,-0.999881,0.00729792,0.103339,0.000608016,0.00494013,0.103265,-0.00262277,0.00207593,-0.999991,0.00358936,-0.208932,6.77314e-06,-0.0386185,-0.208664,0.0974144,-0.00494921,0.170295,0.985381,-0.259788,0.00405397,-0.0074688,-0.0555974,0.273213,-0.00106509,-0.197913,0.980219,0.262198,0.00419814,0.00616793,-0.0724299,-0.282107,
3312,138,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.987068,0.160097,0.00813319,-0.665861,0.0176915,0.684808,-0.0637036,0.0133019,0.992462,-0.122531,0.00251147,0.635133,0.0175759,-0.645768,-0.0470592,0.000331746,-0.0250724,-0.999677,0.00412876,0.113984,0.000211573,0.0218915,0.113481,0.00217394,0.000616994,-0.999999,0.00154066,-0.223116,1.7615e-05,-0.0175058,-0.223181,-0.0349527,-0.00831563,0.168905,0.985597,-0.267739,0.00387386,-0.00176962,-0.0553733,0.281126,-0.000498153,-0.166101,0.986109,0.260294,0.00547092,0.00461272,-0.0546368,-0.273161,
3313,438,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.95595,0.293455,0.00661812,-0.605253,0.0137927,0.652462,-0.0632119,0.0124016,0.990071,-0.138317,0.0250411,0.606547,0.0209117,-0.619719,-0.05208,-0.0073462,-0.0279184,-0.999592,-0.00611195,0.0929511,0.000255833,0.00806753,0.0927306,0.00542982,0.00214243,-0.999904,-0.013693,-0.209273,4.87038e-05,-0.0352591,-0.20934,-0.00215296,-0.0305001,0.171419,0.984726,-0.263991,0.00468688,-0.00665159,-0.0612918,0.27855,-0.00502396,-0.233597,0.972321,0.256901,0.00563176,-0.00216121,-0.05402,-0.277204,
3314,483,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.8801,0.474753,-0.00579903,-0.475205,0.0177346,0.565851,-0.0480977,-0.00591137,0.992381,-0.122502,-0.0131507,0.590098,0.00748636,-0.599598,-0.04033,0.000596884,-0.0334406,-0.99944,0.00104091,0.161374,0.000322181,-0.0352836,0.162643,-0.00170001,0.00203711,-0.99999,0.00404161,-0.236109,0.000101099,0.111868,-0.235918,-0.00853053,-0.000903351,0.144949,0.989439,-0.256704,0.00298328,-0.0238216,-0.0436423,0.265816,0.0371577,-0.135304,0.990107,0.260753,0.00285759,-0.0079572,-0.0451745,-0.269233,
3316,282,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.957652,0.287928,0.000770136,-0.619755,0.0137282,0.666837,-0.0654629,0.00770046,0.987591,-0.156998,-0.0038464,0.62776,0.0226165,-0.643109,-0.0468617,-0.00312175,-0.0336514,-0.999425,0.00424567,0.0950545,0.000223741,0.00719152,0.0948763,0.0021626,-0.00158649,-0.999987,-0.00476721,-0.206628,1.89049e-05,-0.0226482,-0.206564,-0.00640221,-0.0209306,0.195496,0.980481,-0.258134,0.00393244,-0.0121694,-0.0549247,0.273965,-0.00341585,-0.224801,0.974399,0.256914,0.0043818,-0.00671465,-0.0550444,-0.276387,
3318,598,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.818204,0.57475,-0.0142818,-0.45441,0.0153622,0.595139,-0.0568178,-0.00846504,0.967814,-0.251571,-0.00692203,0.583361,0.053433,-0.616101,-0.0511717,-0.0053148,-0.0396837,-0.999086,0.0158724,0.11203,0.000518703,-0.0359314,0.113549,-0.000657443,0.00508325,-0.99987,0.0153139,-0.200649,0.000206491,-0.137481,-0.201159,0.0140248,-0.023018,0.178517,0.983667,-0.245525,0.00837182,-0.0354648,-0.0499532,0.257837,0.0224768,-0.173075,0.984652,0.250294,0.00840625,-0.0336928,-0.059938,-0.263961,
3329,421,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.953287,0.302065,0.00119339,-0.615746,0.0189169,0.666524,-0.0650712,0.011598,0.984458,-0.175447,0.00786607,0.615855,0.0177953,-0.635756,-0.0574019,-0.00648257,-0.0265877,-0.999643,-0.00254625,0.100218,0.000194943,0.00912717,0.100006,0.00194992,0.00507757,-0.999935,-0.0102136,-0.205907,2.56593e-05,0.0588391,-0.203771,-0.181178,-0.004183,0.185407,0.982653,-0.25943,0.00239865,0.0121465,-0.0660897,0.276531,-0.00709336,-0.188108,0.982123,0.261088,0.00307554,-0.000578277,-0.0514174,-0.275693,
3330,138,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.993757,0.111034,-0.0108963,-0.662867,0.0181322,0.674583,-0.0677259,-0.00141033,0.985243,-0.171162,0.000576324,0.642013,0.0171027,-0.661461,-0.0565892,0.00156866,-0.0169928,-0.999849,-0.00353424,0.110463,0.000355156,0.0115026,0.110279,0.00137916,0.000912366,-0.999992,-0.00386156,-0.225446,1.42431e-05,-0.0372606,-0.22541,-0.0185265,0.000297768,0.164559,0.986367,-0.263493,0.00314349,-0.00222465,-0.0593709,0.277041,0.00575569,-0.191823,0.981413,0.261558,0.00334772,0.00195487,-0.0574001,-0.277743,
3332,138,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.698555,-0.71079,-0.0824586,0.149004,0.0326959,0.148972,-0.0244164,0.755461,-0.1823,-0.958215,0.220434,-0.245302,0.0178805,-0.289996,-0.0759503,0.542836,0.00131657,-0.999943,-0.0105503,0.0125002,3.77083e-05,0.0888732,0.0121934,0.0402357,0.011445,-0.999327,0.0348523,-0.0254861,0.00027764,-0.171746,-0.00578905,0.621669,-0.19608,-0.967483,0.159781,-0.234122,0.00754666,-0.465643,-0.0637709,0.507703,0.0365366,-0.988958,0.143618,0.0885343,0.0114295,-0.24584,-0.0515703,-0.909028,
3333,96,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.99922,0.0381664,-0.0101002,-0.644531,0.0335092,0.647574,-0.0673433,-0.00321555,0.998697,-0.0509676,-0.00257446,0.634536,0.0329578,-0.638176,-0.0551161,0.00041779,-0.0167299,-0.99986,0.000179883,0.0994561,0.000154473,0.00854799,0.0993267,-0.00170034,0.00112115,-0.999986,-0.00520751,-0.220252,9.67552e-06,0.0266282,-0.220565,0.0652235,0.00279539,0.0623356,0.998051,-0.278095,0.0050612,-0.000331087,-0.0614488,0.282477,0.00758667,-0.140282,0.990082,0.274915,0.00512928,-0.0099768,-0.0773596,-0.288554,
3334,387,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.975138,0.221569,0.00375328,-0.624215,0.0177715,0.6556,-0.0680907,0.000255639,0.99296,-0.118445,-0.00134782,0.61986,0.0227417,-0.630051,-0.0485784,-0.00156276,-0.0268991,-0.999594,-0.009426,0.0961418,0.000774994,0.00761215,0.0959888,-0.00135626,-0.00374442,-0.999959,-0.00820653,-0.208769,1.75722e-05,-0.0778827,-0.208549,0.00771407,-0.00973394,0.143967,0.989535,-0.261813,0.00427618,0.00171649,-0.0630062,0.273766,-0.000175663,-0.157776,0.987475,0.264829,0.00477134,-0.00425492,-0.0572126,-0.27733,
3336,424,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0.858589,0.512526,-0.011916,-0.522308,0.0023828,0.642801,-0.0580502,-0.0132609,0.983716,-0.178611,-0.0200219,0.626593,0.00378469,-0.645308,-0.0469913,0.00932349,-0.0212679,-0.999771,-0.00253734,0.113156,0.000205264,-0.0193211,0.113601,-0.00282571,0.000960915,-0.999979,-0.00638795,-0.21104,1.63457e-05,-0.028335,-0.210201,-0.136251,0.0133723,0.21702,0.976076,-0.251011,0.00167458,0.00381576,-0.0704908,0.272784,0.0156286,-0.220357,0.975294,0.254847,0.00185307,-0.0304537,-0.0577047,-0.273853,
3338,526,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.98381,-0.033385,0.176076,-0.653916,0.0112234,0.600464,-0.00476628,0.357882,0.960978,0.011118,0.276402,0.810545,0.004199,-0.818939,0.0185668,-0.0859958,-0.173449,-0.69421,0.698561,0.314146,0.0720641,-0.455582,0.517187,-0.0488579,-0.365135,-0.142456,0.91999,-0.00820811,0.0900527,0.201409,-0.393833,0.0278762,0.149536,-0.923461,-0.353354,-0.187299,0.0422136,0.343918,-0.24224,0.248556,-0.242029,-0.00419562,0.97026,0.19543,0.00337656,-0.0215062,0.0165459,-0.206714,
3339,592,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.969662,0.244415,0.00408094,-0.620343,0.0175112,0.655198,-0.061386,0.00638799,0.9934,-0.114431,0.00781973,0.618103,0.0191904,-0.62765,-0.0478656,-0.0092032,-0.02787,-0.999611,0.000874413,0.109035,0.000451999,0.00394672,0.108964,-0.00370954,0.000912178,-0.999986,-0.0051834,-0.218857,2.09963e-05,0.0394508,-0.218687,-0.0263962,-0.019507,0.197557,0.980097,-0.259535,0.00512849,-0.00891517,-0.0550781,0.27573,-0.00492191,-0.23231,0.972629,0.258615,0.00571783,-0.000100209,-0.0524353,-0.278417,
3340,15,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.972794,0.23167,0.000579551,-0.624411,0.0180488,0.6569,-0.0631127,0.00667733,0.997427,-0.0707935,0.011296,0.625139,0.0179956,-0.630401,-0.0528246,-0.00876693,-0.0294645,-0.999462,-0.0143812,0.109895,0.000337622,0.002274,0.109794,0.00647937,0.00244177,-0.999914,-0.0128594,-0.22546,2.39683e-05,-0.112202,-0.226073,0.0249137,-0.0163543,0.139517,0.990085,-0.271824,0.00288269,0.00117582,-0.0605766,0.283101,-0.0172904,-0.224235,0.974382,0.261952,0.00307827,0.0151962,-0.0732866,-0.285435,
3341,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.954389,0.298401,0.00992405,-0.605688,0.0139081,0.653834,-0.0616578,0.00747965,0.974713,-0.222749,0.0178043,0.59718,0.0142407,-0.621986,-0.0413289,-0.00719382,-0.0290764,-0.999495,0.0127877,0.101938,0.000636398,0.0179389,0.101457,-0.000857675,-0.00788017,-0.999919,0.00995775,-0.208786,0.000319479,-0.0946129,-0.207256,0.0804233,-0.0201882,0.179595,0.983534,-0.247476,0.00549935,0.00335874,-0.0540496,0.261558,-0.006917,-0.161628,0.986827,0.247942,0.00664837,0.00133183,-0.0614286,-0.261303,
3343,39,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.980792,0.194759,-0.0107778,-0.63358,0.0187306,0.657418,-0.0576671,-0.00187498,0.996171,-0.0874033,-0.00211711,0.635945,0.0216417,-0.64309,-0.0534772,-0.00370435,-0.0169596,-0.999856,-2.83749e-05,0.102715,0.000617169,-0.00775637,0.102862,-4.23732e-05,0.00147688,-0.999999,-0.000488351,-0.211206,1.30062e-05,-0.00669146,-0.211219,0.00486621,-0.000422458,0.0966625,0.995317,-0.269507,0.00295187,-0.00556646,-0.0586888,0.276473,0.00187567,-0.109782,0.993954,0.270239,0.0028178,0.00496823,-0.0577303,-0.278268,
3344,387,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.976117,0.21707,-0.00869412,-0.636492,0.0174112,0.666156,-0.0634869,-0.00301136,0.98848,-0.151197,0.00676799,0.633247,0.0237782,-0.648282,-0.0499801,0.00157773,-0.0156162,-0.999869,0.00436245,0.0962423,0.000724232,0.00423227,0.096192,0.000725282,4.83586e-05,-0.999998,0.00183381,-0.210146,1.77391e-05,-0.0109758,-0.210136,0.00621442,-0.0102841,0.142454,0.989748,-0.266052,0.00433128,-0.00338228,-0.0605516,0.277488,0.00466364,-0.167684,0.98583,0.262452,0.00451272,-0.00651666,-0.0616552,-0.276681,
3345,592,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.97306,0.230523,-0.00364357,-0.62427,0.0182251,0.656412,-0.062798,-0.00501879,0.994207,-0.107471,-0.00171898,0.620154,0.018472,-0.628827,-0.0468361,0.0014661,-0.0261369,-0.999657,0.0016804,0.107481,0.000343372,0.0113365,0.107215,-0.0036213,-0.00405376,-0.99999,-0.00172616,-0.219442,0.000547042,-0.0548484,-0.219197,-0.0138509,-0.00292256,0.18855,0.982059,-0.260806,0.00569437,-0.0047414,-0.0568725,0.276476,0.0135706,-0.201406,0.979414,0.26366,0.00595275,-0.00555728,-0.0546022,-0.280353,
3347,592,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.975719,0.219001,0.00322424,-0.627431,0.0185051,0.657668,-0.0652109,0.00398851,0.989584,-0.143943,0.00176969,0.623774,0.0189838,-0.637348,-0.0482287,-0.00357115,-0.0274283,-0.999605,0.00613697,0.10701,0.000388574,0.0117031,0.106716,-0.00257193,-0.00143631,-0.999998,0.00116472,-0.222522,1.27399e-05,0.0134403,-0.222557,-0.0134671,-0.0113905,0.206195,0.978445,-0.261525,0.00521494,-0.00897179,-0.0561069,0.279006,0.00089508,-0.211334,0.977413,0.262232,0.00502419,-0.00301365,-0.0576846,-0.280762,
3348,387,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.979496,0.201451,-0.00216754,-0.642848,0.0178617,0.669838,-0.0657453,0.0052481,0.986595,-0.162806,0.0111654,0.635729,0.0232726,-0.653234,-0.0540301,-0.00430773,-0.0196312,-0.99977,0.00858909,0.0943728,0.000923197,0.00428366,0.0943402,0.00346888,-0.00152291,-0.999986,0.00514002,-0.213471,2.02441e-05,0.0231908,-0.213504,0.00121276,-0.0163971,0.147918,0.988864,-0.266565,0.00430719,-0.0104627,-0.0609489,0.27851,-0.00368628,-0.188118,0.98214,0.257838,0.00507534,-0.000449624,-0.0636643,-0.274723,
3349,17,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.95984,0.279627,0.0227012,-0.615244,0.0176869,0.659751,-0.0652941,0.0108409,0.99492,-0.100252,0.00913847,0.618585,0.0186162,-0.626673,-0.0498805,-0.0104589,-0.0359604,-0.999312,-0.00907594,0.0990469,0.000433941,0.00817155,0.0988372,-0.00178095,0.00356225,-0.999984,-0.00437089,-0.207737,3.63249e-05,0.0686063,-0.206817,-0.155283,-0.0203878,0.236726,0.971362,-0.260811,0.00326839,-0.00734481,-0.0756247,0.286776,-0.018181,-0.19047,0.981525,0.264883,0.00319164,-0.00324089,-0.0542746,-0.280462,
3350,511,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.944618,0.328135,0.00482918,-0.589704,0.0142947,0.645502,-0.0612868,0.0127215,0.997574,-0.069429,0.00502852,0.6276,0.0202044,-0.632206,-0.0444345,-0.0025977,-0.0361351,-0.999337,-0.00439266,0.104302,0.000288468,-0.00398847,0.104481,0.00776681,0.00318712,-0.999984,-0.00457699,-0.205562,0.000104061,0.0649464,-0.204719,-0.139758,-0.0108758,0.191362,0.981459,-0.27248,0.00252467,-0.0146447,-0.0705028,0.291212,0.00259691,-0.174352,0.98468,0.262623,0.00279622,0.00342908,-0.0515131,-0.275839,
3351,138,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.991762,0.128069,0.00263679,-0.650984,0.0171816,0.664769,-0.0648608,-0.000759455,0.98923,-0.146361,0.00150588,0.630916,0.0170483,-0.646091,-0.0561288,0.00142475,-0.0177232,-0.999836,0.00380702,0.111171,0.000372624,0.00787542,0.11104,-0.00250868,0.000374129,-1,-0.000280425,-0.222281,1.02686e-05,0.0284244,-0.222278,0.0289226,-0.00112745,0.189543,0.981872,-0.256914,0.00377021,-0.00370078,-0.0553696,0.272342,0.00129332,-0.214809,0.976655,0.259378,0.00369037,-0.00765231,-0.067572,-0.28043,
3353,100,1,4,4,1,0,2,0,0,0,0,0,0,0,0,0.996622,0.0820459,-0.00371203,-0.639881,0.0429284,0.647276,-0.0636121,-0.00299705,0.996403,-0.0845721,-0.00537652,0.620753,0.0347051,-0.627511,-0.0534949,0.00438394,-0.017206,-0.999852,-0.000395366,0.108365,0.000401861,0.0165391,0.108096,0.0018559,-0.000130622,-0.999983,-0.00585044,-0.219105,0.000296089,-0.0494087,-0.219102,-0.000129866,0.00175346,0.107529,0.994201,-0.261395,0.00794853,-0.0144101,-0.0584133,0.269263,0.0185544,-0.144804,0.989286,0.258772,0.00852477,0.00671732,-0.0549046,-0.269737,
3356,592,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.972017,0.234869,0.00432915,-0.615969,0.0177808,0.649414,-0.0650361,0.00054162,0.993758,-0.111261,-0.00812095,0.609263,0.0192867,-0.618243,-0.0460977,0.0010398,-0.0312518,-0.999466,0.0095336,0.110725,0.000437267,0.0104194,0.110426,-0.00341441,-0.000808078,-0.999998,0.00169078,-0.21582,1.59979e-05,0.0188942,-0.215637,0.117425,-0.00666117,0.1965,0.980481,-0.26281,0.00400597,-0.00684524,-0.0525966,0.278536,-0.00339727,-0.230036,0.973176,0.261643,0.00459315,0.0010223,-0.0756257,-0.286727,
3358,15,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.977585,0.21052,-0.00313374,-0.615101,0.0184345,0.643741,-0.0675599,-0.00384056,0.993019,-0.117812,-0.00574426,0.608796,0.0183403,-0.618216,-0.0436696,0.00696814,-0.0389987,-0.999231,0.00403343,0.105979,0.000330446,0.0123206,0.105577,-0.00064414,-0.00475482,-0.999981,0.00381547,-0.215672,3.1662e-05,-0.0179704,-0.216047,-0.119511,-0.00206021,0.250917,0.968007,-0.256214,0.00376674,-0.00197505,-0.0750603,0.284134,0.00920971,-0.167705,0.985794,0.259504,0.00342606,-0.00609865,-0.0584127,-0.273124,
3359,621,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.970228,0.242174,0.00311362,-0.594176,0.0270684,0.630606,-0.0729047,0.000178216,0.991208,-0.132303,0.00139212,0.605339,0.0341239,-0.61768,-0.0522133,0.00187552,-0.0320801,-0.999485,0.000188337,0.104817,0.000491358,0.00421752,0.104736,-0.000626172,-0.00271352,-0.999956,0.00896433,-0.208094,2.37877e-05,-0.0335458,-0.207937,0.00836614,-0.00836884,0.208114,0.978069,-0.253825,0.00487709,-0.023086,-0.0536438,0.270733,0.00318429,-0.159208,0.98724,0.256783,0.00443202,-0.0121776,-0.0563322,-0.269147,
3363,496,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.981344,0.190684,-0.0245604,-0.60934,0.0368761,0.635941,-0.0695898,0.0597587,0.992798,-0.102742,0.0616102,0.619509,0.0284101,-0.628527,-0.043749,-6.264e-05,-0.0365061,-0.999298,0.00836579,0.112278,0.000609553,0.00270702,0.112539,0.0335848,-0.00129205,-0.999999,0.000495963,-0.219458,0.00036534,-0.012577,-0.219452,-0.0188282,-0.0623461,0.24658,0.967115,-0.292785,0.00479289,-0.0304262,-0.0631527,0.316881,-0.0605358,-0.114971,0.991523,0.237243,0.00488202,0.0189818,-0.0446791,-0.243293,
3364,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.962708,0.269838,0.0195218,-0.611036,0.0146456,0.651658,-0.0615118,0.0142515,0.984454,-0.175634,0.00166258,0.615215,0.0138026,-0.634838,-0.0555913,-0.00584863,-0.015654,-0.999861,-0.00571213,0.102807,0.00057014,0.00642125,0.102737,-0.00291679,0.00490836,-0.999969,-0.00617602,-0.208859,2.45714e-05,0.0124972,-0.208702,-0.0165476,-0.00986068,0.143693,0.989573,-0.252519,0.00354709,-0.0144643,-0.0605349,0.263826,-0.0067459,-0.146947,0.989121,0.25347,0.00343766,0.0128612,-0.0541559,-0.264215,
3365,410,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0.986875,0.161431,0.00417089,-0.62812,0.0275326,0.646988,-0.0642501,-0.00109604,0.991754,-0.128136,-0.00207205,0.614142,0.0251693,-0.625594,-0.0491636,0.00297468,-0.0261315,-0.999652,0.00349252,0.0974047,0.000480342,0.015063,0.0970341,-0.00307696,-0.00241847,-0.999988,0.00436921,-0.20822,1.47522e-05,0.0572359,-0.208459,-0.0223239,0.00123344,0.156754,0.987637,-0.255629,0.00508857,0.0019776,-0.0569837,0.26787,0.000872927,-0.154388,0.98801,0.255404,0.00594038,-0.0012433,-0.0581536,-0.26759,
3366,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.965951,0.258696,0.00393359,-0.613454,0.0142695,0.651539,-0.0614733,0.000477987,0.982831,-0.184437,-0.00505308,0.60903,0.0140204,-0.628922,-0.0491744,-0.0048522,-0.0249965,-0.999677,-0.00468199,0.106012,0.000615669,0.00525319,0.10592,-0.00118288,-0.00237484,-0.999984,0.00509316,-0.209896,2.03734e-05,0.0315926,-0.209939,0.0068925,-0.00702228,0.177756,0.98405,-0.247564,0.00414979,0.00521522,-0.0544009,0.261441,-0.00458711,-0.123584,0.992323,0.252472,0.00391731,-0.00708808,-0.0578898,-0.261668,
3369,246,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.964747,0.262545,0.018239,-0.621738,0.0172386,0.66164,-0.0634169,0.00398884,0.997879,-0.064942,-0.0044496,0.621166,0.0176442,-0.625506,-0.0464337,0.000688633,-0.0377561,-0.999285,-0.0020549,0.109956,0.000317865,0.00630753,0.109799,-0.00136484,0.00406941,-0.999898,0.0136586,-0.222934,0.000156746,0.0574123,-0.224624,-0.139176,0.000746928,0.209437,0.977822,-0.263684,0.00362543,-0.000534799,-0.0726077,0.285217,-0.00264423,-0.17374,0.984788,0.265514,0.00364301,-0.0132105,-0.0649009,-0.281101,
3371,602,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.780096,0.625638,-0.00522089,-0.441295,0.00657187,0.611603,-0.0572308,0.00149701,0.983738,-0.179607,6.76651e-07,0.601512,0.0253108,-0.619087,-0.0418026,-0.00571888,-0.02606,-0.999657,-0.00276345,0.104139,0.000476217,-0.0352958,0.105098,-0.00104427,-0.000476345,-1,-0.000326311,-0.188682,8.87988e-05,0.00502692,-0.188679,-0.0170023,-0.00621832,0.136101,0.990675,-0.268085,0.00314218,-0.0276016,-0.0479589,0.277024,0.0123077,-0.162233,0.986676,0.266268,0.00274832,-0.0169298,-0.0505368,-0.277962,
3382,39,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.978695,0.205261,-0.00485843,-0.640067,0.0167562,0.668109,-0.0673024,-0.00138601,0.994849,-0.101348,0.00223336,0.635544,0.0215935,-0.643998,-0.0507028,-0.000768136,-0.0249112,-0.999623,0.0115089,0.0971177,0.000614732,0.00557829,0.0970154,3.33192e-06,-0.00504033,-0.999949,0.00873775,-0.212614,2.31006e-05,0.0297331,-0.211622,0.131939,-0.000394963,0.113164,0.993576,-0.269375,0.00285249,0.000495358,-0.0587607,0.277809,0.00109367,-0.146048,0.989277,0.267406,0.00297967,-0.00544612,-0.080981,-0.282254,
3383,55,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0.787702,0.615417,0.0280733,-0.451591,0.00888075,0.617954,-0.0572388,0.00190081,0.981773,-0.189455,0.015122,0.615771,0.0111211,-0.634682,-0.0392483,-0.00616053,-0.0339664,-0.99942,-0.00262178,0.109877,0.000158851,-0.0234042,0.110749,-0.00479171,0.00258097,-0.999976,-0.00650638,-0.201735,1.95398e-05,0.0166582,-0.201636,-0.00938836,-0.0354951,0.232201,0.97202,-0.240388,0.00356836,-0.0433654,-0.0629938,0.260772,0.0293062,-0.17784,0.983623,0.248887,0.00280423,-0.0209563,-0.050056,-0.261457,
3385,393,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.95697,0.289686,0.0170496,-0.596272,0.0198368,0.640862,-0.0599089,0.0199979,0.978487,-0.205073,0.0225682,0.589313,0.026635,-0.612703,-0.0505062,-0.00659442,-0.0214423,-0.99975,-0.00626153,0.102733,0.000826724,0.0133711,0.102442,0.00478935,0.00323623,-0.999994,-0.000997239,-0.210812,1.65652e-05,0.0423288,-0.210635,-0.0412617,-0.0246483,0.226758,0.973639,-0.246199,0.00592752,-0.0080568,-0.0587683,0.266348,-0.0168017,-0.181139,0.983314,0.241231,0.00668961,-0.00155306,-0.0523438,-0.254993,
3386,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0.818527,0.574453,-0.00414197,-0.468304,0.00691814,0.61145,-0.0560318,-0.000704477,0.994306,-0.106559,-0.000419966,0.606181,0.0139017,-0.614688,-0.0469793,-0.000795868,-0.0139681,-0.999886,-0.00577911,0.110474,0.000138911,-0.030545,0.110909,0.000821855,0.00284112,-0.999995,-0.00155425,-0.202044,1.77007e-05,0.0982172,-0.202016,0.160993,-0.00566319,0.198282,0.980129,-0.257281,0.00315685,-0.014825,-0.0508417,0.272697,0.00516109,-0.254384,0.96709,0.254205,0.00279934,-0.00287863,-0.0652833,-0.280013,
3389,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.972277,0.233749,0.00619629,-0.611901,0.0127109,0.643834,-0.0604757,0.00828874,0.981196,-0.192973,0.00384136,0.602922,0.0150094,-0.624181,-0.0494536,-0.00549557,-0.0192653,-0.999786,-0.00758819,0.104171,0.00060608,0.006951,0.104053,0.000879199,-0.0017881,-0.999988,-0.00463692,-0.210427,3.0126e-05,-0.0473702,-0.21036,0.00324815,-0.0142936,0.155238,0.987774,-0.25091,0.00433563,-0.0108147,-0.057507,0.262897,-0.00420209,-0.190215,0.981733,0.248665,0.00445493,0.0277364,-0.0662331,-0.266006,
3393,397,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0.888146,0.459068,0.0212792,-0.505788,0.00229573,0.601118,-0.061641,0.00958698,0.977563,-0.21004,0.0159239,0.607798,0.00303041,-0.631072,-0.0440677,-0.00889943,-0.0361509,-0.999103,-0.0220383,0.136388,0.000329898,-0.00999578,0.136779,0.00423195,-0.0142743,-0.999733,-0.0181662,-0.225997,0.000284198,-0.177178,-0.223443,-0.00464009,-0.063389,0.156945,0.985571,-0.27128,0.00101042,-0.0350253,-0.0636631,0.283137,0.0428998,-0.231123,0.971978,0.266672,0.00153025,-0.0211567,-0.061856,-0.288135,
