id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,back-planarity,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,front-planarity,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,bottom-planarity,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,top-planarity,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,right-planarity,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz,left-planarity,heightFront,heightBack,heightRatio,lengthTop,lengthDown,lengthRatio,slopeBack,slopeFront,slopeDown,slopeSide,parallelismCos,parallelismTop,parallelismDown,parallelismRatio
560,560,0,1,1,2,0,2,23.5625,55,13.5,12.5,47.75,19.5,20.125,20,0.901992,0.431749,-0.00152589,-0.550498,0.000168305,0.620468,-0.0212251,-0.00330761,0.634831,0.98795,-0.154611,0.00712123,0.672808,0.000760185,-0.6825,-0.00956202,-0.00159269,0.513966,-0.0258385,-0.999665,0.00163029,0.17876,0.000178311,-0.0500048,0.180109,-0.00188435,0.593684,0.000207604,-0.999999,0.00125224,-0.207271,5.24734e-06,-0.000147716,-0.207272,-0.000204766,0.600877,-0.002288,0.146622,0.98919,-0.269714,0.000251772,-0.0464944,-0.0125574,0.274415,0.581152,-0.000409019,-0.147978,0.98899,0.270377,0.000234337,-0.0320232,-0.00424184,-0.274034,0.532641,0.407955,0.412654,1.01152,1.42292,1.18208,0.830741,0.431562,0.15482,0.999661,0.1473,0.999998,0.995721,0.977235,0.981434,
561,561,1,2,2,1,0,2,21.625,52.75,15.625,14.9375,41,16.25,16.5,16.25,0.872838,0.487907,0.0100088,-0.475194,0.0101199,0.559952,-0.0279387,0.00781184,0.0932401,0.948672,-0.316251,-0.00254646,0.554681,0.0191334,-0.59117,-0.0194013,-0.00384394,0.0785219,-0.0230431,-0.999735,0.000105947,0.176867,0.00110195,-0.0266765,0.177529,2.264e-05,0.339972,0.000859137,-0.999997,0.00208312,-0.202022,4.62225e-06,-0.00658805,-0.202036,-0.00370591,0.646539,-0.0179186,0.199845,0.979664,-0.234842,0.00297964,-0.031323,-0.0159601,0.2424,0.127315,-0.0125599,-0.199928,0.97973,0.2345,0.00277453,-0.0233729,-0.0178588,-0.243295,0.152778,0.412733,0.421529,1.02131,1.30933,0.973367,0.743411,0.487182,0.317066,0.999714,0.19991,0.999985,0.988336,0.965158,0.976548,
562,562,1,2,2,2,0,2,23.75,54.625,14.1875,13.625,47.3125,20.375,21.1875,21,0.873351,0.486948,0.0118428,-0.518438,0.00181259,0.607732,-0.025512,0.00830244,0.0813397,0.990098,-0.140202,0.00705751,0.666887,0.00234002,-0.675906,-0.0170554,-0.00916811,0.141689,-0.0190475,-0.999811,-0.00395735,0.159476,9.44276e-05,-0.0455386,0.160379,-0.00144867,0.643137,0.000234119,-1,-0.000257109,-0.186717,1.36207e-05,0.0211013,-0.186714,0.00642081,0.439655,-0.014266,0.108471,0.993997,-0.277711,0.000336682,-0.0375919,-0.0211812,0.28116,0.553521,-0.010761,-0.103151,0.994607,0.281407,0.000459929,-0.0487869,-0.0218306,-0.285725,0.363755,0.362371,0.385065,1.06263,1.39759,1.1595,0.829639,0.486778,0.140437,0.999814,0.105819,0.999994,0.991961,0.983463,0.991434,
563,563,2,2,2,0,0,2,23.9375,54.875,13.0625,12.375,49.75,19.3125,21.375,20.6875,0.934334,0.355869,0.0194321,-0.584053,0.00528895,0.632163,-0.0191188,0.0105564,0.141176,0.991224,-0.131203,0.0161644,0.667584,0.00502817,-0.67442,-0.00905734,-0.0168234,0.361022,-0.0247291,-0.999692,0.00197405,0.145925,0.000144989,-0.0228192,0.146518,-0.00833941,0.515581,0.000307223,-0.999999,0.00100322,-0.169945,6.18936e-06,-0.00221669,-0.169923,0.0230809,0.606742,-0.038366,0.12997,0.990775,-0.264357,0.00142655,-0.0329981,-0.0161294,0.267657,0.122628,-0.0132002,-0.116265,0.993131,0.276982,0.00149469,-0.0264217,-0.0127954,-0.280747,0.045677,0.335126,0.322619,0.96268,1.38559,1.22719,0.885685,0.355649,0.131524,0.999687,0.123171,0.999677,0.942036,0.926681,0.9837,
564,564,0,1,1,1,0,2,23.8125,53.5,13.3125,12.25,50,20.375,20.75,21.1875,0.969571,0.244576,0.0106584,-0.610146,0.0176795,0.635863,-0.0263537,0.0072709,0.0308989,0.996757,-0.0804454,0.00216167,0.647127,0.0190272,-0.649837,-0.00762468,-0.00514363,0.118987,-0.0334947,-0.999439,-0.000597481,0.141526,0.000250484,-0.0147335,0.142099,0.000517273,0.27264,0.000420528,-1,7.35705e-05,-0.174504,3.75641e-06,-0.022514,-0.174514,-0.0149583,0.550274,-0.0116237,0.166375,0.985994,-0.27436,0.00346493,-0.0257203,-0.0157442,0.280611,0.0596447,-0.00409907,-0.146949,0.989136,0.271466,0.00268293,-0.0262989,-0.0154605,-0.276854,0.0752823,0.338821,0.305038,0.90029,1.33652,1.23538,0.924329,0.244182,0.0808647,0.999425,0.156669,0.999971,0.98364,0.956504,0.972413,
565,565,0,4,4,1,0,2,23.6875,53.9375,14,13.4375,50.375,22.875,23,22.875,0.963582,0.267216,0.0102882,-0.574733,0.0324713,0.601792,-0.0198349,0.0152993,0.0315534,0.999674,-0.0243379,0.00769575,0.650726,0.031542,-0.651048,-0.00835121,-0.0121074,0.0257009,-0.0205256,-0.999784,-0.00338533,0.155058,0.000548774,-0.0405836,0.155917,0.00217531,0.194296,-0.00220134,-0.999987,-0.00458451,-0.181918,8.11724e-06,-0.00542319,-0.181886,-0.00476875,0.449715,-0.0203405,0.0603835,0.997968,-0.281474,0.00515201,-0.031307,-0.0195675,0.282593,0.029563,-0.0263893,-0.0638432,0.997611,0.279363,0.0053391,-0.0238029,-0.0173558,-0.281772,0.0609598,0.348931,0.339378,0.972622,1.30273,1.20379,0.924054,0.26935,0.0221378,0.999832,0.0621306,0.999982,1.01299,1.00783,0.994906,
566,566,0,2,2,2,0,2,21.875,53.875,13.875,13.3125,45.25,16.5,19.125,18.6875,0.847251,0.531185,-0.00295952,-0.482369,0.0069905,0.582939,-0.0216656,0.00597862,0.0737179,0.979802,-0.198947,-0.0201879,0.63472,0.0079359,-0.648637,-0.00618476,0.0205278,0.115108,-0.0238289,-0.999713,-0.00241987,0.15647,0.000374176,-0.0683041,0.158074,0.0286458,0.228571,-0.000330904,-0.999999,-0.00101834,-0.179346,3.21449e-06,0.00163093,-0.179351,0.00434835,0.683168,0.0102942,0.0668974,0.997707,-0.252472,0.00436743,-0.02899,-0.00873125,0.253937,0.0215208,0.0268083,-0.195483,0.980341,0.222801,0.00316885,-0.0467793,-0.0138964,-0.228761,0.0745342,0.358061,0.383956,1.07232,1.366,1.0913,0.798902,0.531467,0.198663,0.999724,0.131236,0.999855,0.956603,0.943229,0.98602,
567,567,1,2,2,2,0,2,23.3125,54.0625,14.8125,14.5,44.0625,20,20.5625,20.3125,0.823944,0.566653,0.00446961,-0.436939,0.0166592,0.542038,-0.0170915,0.00313147,0.104784,0.994915,-0.0989074,-0.019037,0.638607,0.029498,-0.642943,-0.0119365,0.00601813,0.0369458,-0.0160673,-0.999809,-0.0111414,0.172938,0.000286991,-0.124366,0.17492,0.00445581,0.387719,-0.00122403,-0.999994,-0.00312314,-0.19149,5.01596e-06,0.0410288,-0.19156,0.00588732,0.714575,0.00391604,0.10911,0.994022,-0.261642,0.00551813,-0.0553315,-0.0106316,0.264601,0.14433,0.0102451,-0.130267,0.991426,0.254922,0.0045771,-0.0708348,-0.00580631,-0.257157,0.250755,0.375453,0.435219,1.15919,1.32332,1.03961,0.785607,0.567667,0.0977072,0.99989,0.119696,0.99998,0.984522,0.977983,0.993358,
568,568,2,1,2,2,0,2,21.375,53,13.25,12.25,45.5,17.5,19.25,19.25,0.833871,0.539777,0.115325,-0.483312,0.013322,0.5928,-0.0266229,0.0291671,0.0178571,0.965088,-0.22968,0.125907,0.662456,0.00739568,-0.676881,-0.0276893,-0.123632,0.0322581,-0.0217679,-0.999758,-0.00323875,0.167766,7.31012e-05,-0.0877807,0.169902,-0.0566931,0.461977,-0.00169806,-0.99997,0.00751923,-0.161141,0.000244992,0.0280833,-0.160907,0.0380895,0.530343,-0.153496,0.138284,0.978426,-0.218165,0.000829773,-0.0784226,0.00201564,0.210388,0.407143,-0.107392,-0.237392,0.965459,0.29997,0.00598828,0.0157601,-0.0240126,-0.314854,0.029745,0.352832,0.379876,1.07665,1.39711,1.1115,0.79557,0.544827,0.229871,0.999799,0.189281,0.998995,0.89864,0.879122,0.978281,
569,569,2,2,2,0,0,2,23.0625,51.25,17,16.0625,43.625,18.5625,20.5,21.0625,0.891844,0.452099,0.0148634,-0.462946,0.0121169,0.530134,-0.0221319,0.0104697,0.0489796,0.993003,-0.116901,0.0167171,0.64497,0.00629711,-0.650579,-0.00998986,-0.00666678,0.179551,-0.0375072,-0.99929,-0.0034909,0.191722,0.000246982,-0.0704389,0.194492,0.00283178,0.471963,-0.00101747,-0.999994,-0.00341924,-0.214563,0.000147007,0.0403143,-0.214595,-0.00322119,0.369598,-0.0352185,0.108615,0.99346,-0.26589,0.00273287,-0.0476435,-0.0134159,0.267418,0.19,0.0086541,-0.127053,0.991858,0.260817,0.00267747,-0.0437723,-0.0155893,-0.264573,0.136473,0.432125,0.438291,1.01427,1.30271,1.0548,0.809696,0.453056,0.115907,0.999334,0.117873,0.999025,0.905048,0.889814,0.983168,
570,570,1,2,2,2,0,2,22.0625,51,15.75,14.8125,43.875,20.25,18.5,19.375,0.887181,0.461411,0.00305133,-0.473317,0.00579883,0.547902,-0.0276711,-0.00115979,0.0796646,0.99942,-0.0320636,0.0115128,0.634388,0.00788072,-0.634925,-0.00857786,-0.00922369,0.315,-0.0296621,-0.99956,0.000999716,0.178122,8.01732e-05,-0.0832516,0.180668,-0.00299687,0.695502,0.0214505,-0.999769,-0.00156094,-0.187659,0.00666201,0.0162302,-0.187367,0.00863604,0.453545,-0.0335977,0.163447,0.98598,-0.26108,0.00278557,-0.0401861,-0.0182514,0.266449,0.0113924,0.0155363,-0.162991,0.986505,0.269813,0.00273021,-0.0436989,-0.0179082,-0.275774,0.0160099,0.398482,0.382364,0.959551,1.2656,1.07658,0.850645,0.442277,0.0534979,0.998694,0.163275,0.99876,0.913774,0.873158,0.955552,
573,573,0,4,1,0,0,3,23.625,59.5,17.1875,16.375,49.9375,17.875,17.75,18.0625,0.883094,0.469153,-0.00639422,-0.545507,0.0262817,0.63513,-0.032564,0.0148104,0.0390144,0.983763,-0.178237,0.0210392,0.692416,0.0123317,-0.706814,-0.0178737,-0.0125677,0.203233,-0.0245098,-0.999626,0.0121412,0.197063,0.000570832,-0.060274,0.19863,0.00124115,0.229581,0.00118746,-0.99999,0.004242,-0.218302,1.26732e-05,0.0446514,-0.218221,0.00710527,0.352577,-0.0087513,0.195004,0.980763,-0.247835,0.00322054,-0.0214854,-0.019701,0.256421,0.382627,-0.0438133,-0.199525,0.978913,0.240536,0.00288601,-0.025325,-0.0175266,-0.250424,0.374872,0.439565,0.455187,1.03554,1.47708,1.18545,0.80256,0.468113,0.179445,0.99967,0.19736,0.999359,1.09539,1.07587,0.982175,
574,574,1,4,4,1,0,2,23.8125,54.0625,14.625,13.6875,52.0625,20.125,21.8125,21.125,0.945846,0.324604,-0.00266981,-0.56463,0.0308811,0.604544,-0.0221136,-0.000777542,0.0141176,0.99839,-0.0513663,0.0240525,0.641948,0.0345867,-0.64321,-0.0110855,-0.0142709,0.00945626,-0.0203437,-0.999745,0.00983998,0.164566,0.000173106,-0.0293866,0.165146,-0.00608217,0.532403,0.0036927,-0.999963,0.00780339,-0.186811,1.26747e-05,0.0164385,-0.186652,0.0134994,0.581614,-0.0034712,0.101913,0.994787,-0.263306,0.00583387,-0.0172501,-0.00813835,0.26546,0.117991,0.000405146,-0.0731793,0.997319,0.274177,0.0060797,-0.0315805,-0.0158655,-0.276066,0.111241,0.3672,0.357243,0.972882,1.31288,1.17816,0.897384,0.321111,0.0550687,0.999711,0.0875537,0.999992,0.99283,0.983141,0.990241,
575,575,0,4,4,1,0,1,23,50.0625,13.0625,12.1875,46.8125,20,20.3125,20.3125,0.98867,0.147505,0.0278189,-0.582769,0.0303041,0.591941,-0.0205591,0.0204168,0.0058651,0.992392,-0.121933,0.0170539,0.583787,0.0316951,-0.589017,-0.00820196,-0.01478,0.00795756,-0.0275082,-0.999618,-0.0027244,0.142735,0.000394348,-0.00062723,0.142796,0.00392131,0.250535,-8.56394e-05,-1,-0.000473982,-0.168357,7.42064e-06,-0.0108189,-0.168362,0.0134976,0.59322,-0.0239557,0.132936,0.990835,-0.266749,0.00420724,-0.00947483,-0.0124377,0.270656,0.0907821,-0.0243079,-0.128241,0.991445,0.260737,0.00458738,-0.0115369,-0.0125218,-0.26489,0.0987483,0.329223,0.298744,0.907422,1.22316,1.13939,0.931514,0.147647,0.121866,0.999624,0.130626,1,1.00069,0.984194,0.983519,
576,576,0,2,1,0,0,3,23.375,60.1875,16.9375,16.3125,50.5625,17.375,18.375,18.375,
578,578,0,4,4,1,0,2,23.875,54.0625,14,13.25,50.5,22.25,22.75,22.5,0.955499,0.294976,0.00334343,-0.573651,0.029556,0.606849,-0.021063,0.00604984,0.0116279,0.999225,-0.0354727,0.0170861,0.648581,0.0328004,-0.649229,-0.00870254,-0.00958263,0.0212264,-0.0228372,-0.999738,-0.00136648,0.159437,8.47342e-05,-0.0270113,0.160097,-0.000863008,0.696133,-0.00135633,-0.999995,-0.00288897,-0.181542,5.26471e-06,0.0175025,-0.181569,0.000868979,0.458801,-0.0171924,0.0304309,0.999389,-0.278956,0.00467703,-0.0297098,-0.0120647,0.278983,0.311938,-0.0214278,-0.032787,0.999233,0.281886,0.00451813,-0.0192067,-0.00727244,-0.282753,0.313172,0.355014,0.344587,0.970629,1.31216,1.19822,0.913171,0.296273,0.0341223,0.999769,0.031615,0.999991,1.00942,1.00596,0.996575,
579,579,0,2,2,0,0,3,23.25,60.25,17,16.3125,50.6875,18.375,18.4375,18.5,0.889269,0.457309,0.00826679,-0.564346,0.0179385,0.649068,-0.0283065,0.0114571,0.0850622,0.977875,-0.20887,0.0115443,0.691839,0.0198292,-0.711996,-0.0218788,-0.0143689,0.109375,-0.018803,-0.999822,-0.00141479,0.189084,0.000658664,-0.0610937,0.190274,-0.00534211,0.130841,0.000100996,-1,0.000694159,-0.2189,7.09547e-06,0.0231069,-0.218895,0.00417319,0.475096,-0.0196551,0.183951,0.982739,-0.24568,0.00227524,-0.0297097,-0.0274652,0.254542,0.406704,-0.023246,-0.190674,0.981378,0.247579,0.00245609,-0.0344499,-0.0283538,-0.258602,0.40765,0.430114,0.447219,1.03977,1.50142,1.20726,0.804081,0.457235,0.208982,0.999821,0.187356,0.999993,1.00958,0.990187,0.980787,
580,580,1,2,2,1,0,2,23.75,54,12.875,12.1875,51.25,19.0625,21.75,20.75,0.988575,0.150719,-0.00187081,-0.636892,0.0251542,0.647206,-0.0193418,0.00260054,0.025,0.993475,-0.114034,0.00187332,0.64301,0.0256291,-0.648581,-0.0118392,-0.00560902,0.031339,-0.0216424,-0.999765,0.00101074,0.143936,0.000471524,-0.00245025,0.144021,-0.00124265,0.278195,0.000623604,-0.999999,0.00123488,-0.163613,6.49531e-06,0.00198978,-0.163615,-0.00196116,0.558648,-0.00841953,0.137118,0.990519,-0.262099,0.00503723,-0.010385,-0.0121848,0.266206,0.0114068,-0.00847035,-0.135619,0.990725,0.265048,0.00519967,-0.0129856,-0.0141832,-0.269582,0.0179028,0.323731,0.297042,0.917559,1.33524,1.25384,0.939039,0.150102,0.114654,0.999752,0.136373,1,1.00049,0.985045,0.984564,
581,581,0,4,1,0,0,2,23.25,54.5,17.0625,16,43.75,18.3125,18.625,18.75,0.822716,0.56837,-0.00968278,-0.424197,0.0247359,0.539811,-0.0350476,-0.000674682,0.044898,0.992928,-0.117782,0.0148941,0.645698,0.0153974,-0.652335,-0.018677,-0.0118279,0.168591,-0.0406654,-0.999153,0.00633163,0.182312,0.000905477,-0.100071,0.186506,-0.00523627,0.1323,-4.21266e-05,-1,0.000107287,-0.221111,7.70258e-06,0.038763,-0.221113,0.00387171,0.655914,0.00147435,0.185522,0.982639,-0.239207,0.00427268,-0.0486965,-0.0310921,0.249377,0.34188,-0.0305823,-0.169496,0.985056,0.243959,0.00442182,-0.0547963,-0.0293328,-0.254409,0.347619,0.431945,0.470849,1.09007,1.34501,1.02724,0.763746,0.568431,0.117753,0.999175,0.177549,0.999471,1.07929,1.04366,0.966986,
582,582,1,4,4,1,0,2,23.25,54.0625,12.125,11.375,52.25,20.625,22,21.1875,0.995217,0.0962573,0.0166711,-0.636535,0.0364189,0.641801,-0.0235214,0.00405734,0.0123077,0.996984,-0.0775187,-0.00382078,0.641722,0.0374719,-0.644533,-0.0111913,0.000181356,0.00869565,-0.0202483,-0.999794,0.00126509,0.131744,0.000304432,-0.00423699,0.131852,-0.00360846,0.286109,-6.90413e-05,-1,-0.000671101,-0.158083,6.91053e-06,0.00770644,-0.158086,0.00354358,0.659498,-0.00360127,0.114084,0.993465,-0.265223,0.00605528,-0.0178968,-0.0167105,0.268822,0.0648649,0.00473952,-0.109551,0.99397,0.267417,0.00589959,-0.0132073,-0.0162169,-0.270764,0.077135,0.303529,0.278468,0.917435,1.31086,1.26079,0.961808,0.0963394,0.0774505,0.999796,0.111818,0.999965,0.980759,0.968126,0.98712,
583,583,1,4,4,1,0,2,23.625,53.9375,12.25,11.5625,51.375,19.5625,21.9375,21.4375,0.977579,0.21055,-0.00291031,-0.608145,0.037457,0.626481,-0.0203503,0.00168914,0.00307692,0.997436,-0.0713391,0.00574853,0.639233,0.0387305,-0.641499,-0.00951243,-0.0100619,0.0166205,-0.0196611,-0.999796,0.00456281,0.135262,0.000266317,-0.0139472,0.135537,-0.00587926,0.301498,0.00034759,-0.999999,0.00120623,-0.157844,9.52547e-06,0.0347672,-0.157835,-0.0025379,0.485348,-0.0166353,0.125703,0.991928,-0.263949,0.00622061,-0.0237964,-0.0129998,0.267345,0.0740242,-0.0115386,-0.11839,0.9929,0.270969,0.0058361,-0.021755,-0.0159816,-0.275065,0.0701754,0.306492,0.287664,0.938572,1.3083,1.22609,0.937159,0.210212,0.071687,0.9998,0.12206,0.999987,0.988505,0.976025,0.987375,
584,584,0,1,1,1,0,2,23.375,54.6875,13.1875,12.375,52.125,21.1875,21.1875,21.25,0.989689,0.142501,0.0144664,-0.646931,0.0226817,0.657153,-0.0260096,0.0179872,0.0563798,0.996552,-0.0818677,0.0134584,0.655114,0.0208934,-0.6581,-0.0102666,-0.00914997,0.115169,-0.025779,-0.999668,-2.32491e-05,0.138483,0.000811993,-0.00600698,0.138684,0.00190822,0.135802,0.000789774,-0.999997,0.00238926,-0.171642,6.83934e-06,0.00438189,-0.171669,-0.0125931,0.355748,-0.026104,0.133096,0.990759,-0.272006,0.00317755,-0.016547,-0.0165632,0.276332,0.137887,-0.0246445,-0.136475,0.990337,0.269105,0.00304113,-0.0112664,-0.0181937,-0.274518,0.130937,0.328463,0.296218,0.901831,1.34979,1.2811,0.949116,0.141734,0.0826622,0.999647,0.134828,0.999999,0.997222,0.978889,0.981616,
585,585,1,2,2,2,0,2,22.8125,53.75,17.5,16.9375,44.125,19.5625,20.125,19.125,0.860208,0.509943,0.000122517,-0.47021,0.00379977,0.5747,-0.0473628,0.000881097,0.269982,-0.584856,-0.810889,0.0200504,-0.377777,0.226197,-0.625569,-0.0145322,0.00626739,0,-0.0248723,-0.99969,-0.00138895,0.205925,0.000138401,-0.0809108,0.208004,-0.0013481,0.614219,0.0178002,-0.999831,0.00450437,-0.211113,0.0045078,0.0288296,-0.210672,-0.00824672,0.535211,-0.022371,0.204456,0.97862,-0.27322,0.00393835,-0.0418429,-0.0149007,0.281345,0.0399113,0.0381512,-0.192394,0.980576,0.275142,0.00352748,-0.0504877,-0.0217055,-0.282886,0.018559,0.764495,0.458741,0.600058,1.00957,1.39593,1.3827,0.49455,0.800511,0.99909,0.198524,0.998094,0.919306,0.802708,0.873167,
586,586,1,2,1,2,0,2,24.375,56.25,17.25,16.5,44.5,19.8125,20.875,20,0.869721,0.493503,-0.00642903,-0.493491,0.00540332,0.581856,-0.0255186,-0.00500969,0.159574,0.977197,-0.212329,-0.00138923,0.646362,0.00289466,-0.659904,0.00711211,-0.00335387,0.184874,-0.0248741,-0.999661,-0.00765503,0.202203,9.74397e-05,-0.0842762,0.204332,0.00478435,0.557034,0.0164249,-0.999864,-0.00117907,-0.208428,0.00400961,0.0354802,-0.207869,-0.00387464,0.611722,-0.00979347,0.112105,0.993648,-0.272706,0.0028521,-0.039193,-0.0177693,0.276068,0.0276817,0.0150959,-0.123772,0.992196,0.275403,0.00282842,-0.0466481,-0.0170457,-0.278986,0.0209059,0.447868,0.446283,0.996461,1.38879,1.07361,0.773057,0.479161,0.228351,0.999147,0.117949,0.999686,0.952265,0.935804,0.982713,
587,587,2,2,2,0,0,2,22.75,54.6875,13,11.8125,47.3125,16.8125,19.9375,19.4375,0.839113,0.543947,-0.00348739,-0.495977,0.00306673,0.605967,-0.0229461,0.00484201,0.122324,0.984498,-0.175009,0.0116568,0.656313,0.00333693,-0.66796,-0.00761949,-0.00353062,0.268707,-0.0343645,-0.999347,0.0112047,0.140792,8.55814e-05,-0.037545,0.14217,-0.000414871,0.628357,0.00177013,-0.999993,0.0033914,-0.167522,7.62673e-06,-0.00461007,-0.167578,-0.0138043,0.51938,-0.0243984,0.138817,0.990017,-0.255319,0.0024177,-0.024467,-0.0183337,0.259862,0.185351,0.0180421,-0.133412,0.990896,0.250723,0.00239101,-0.0372899,-0.0196504,-0.254993,0.140033,0.336763,0.345149,1.0249,1.39554,1.14951,0.823707,0.542464,0.176763,0.999347,0.136147,0.999082,0.89923,0.879608,0.978179,
588,588,0,1,1,0,0,3,24.125,61.75,17.25,16.3125,57.5,20.4375,20.5,20.625,0.991963,0.125956,-0.0120182,-0.741223,0.00731059,0.750899,-0.029836,-0.00975351,0.218232,0.992109,-0.124597,-0.0139772,0.733662,0.00737158,-0.741802,-0.0194484,0.00976505,0.216,-0.0163885,-0.999862,-0.00285964,0.189424,0.000482079,-0.00394893,0.189506,0.00311967,0.152885,0.000316691,-1,0.000232009,-0.220222,5.31123e-06,0.00237578,-0.220224,-0.00873497,0.697479,0.0131944,0.123219,0.992292,-0.273478,0.000985221,-0.00836196,-0.0138171,0.277429,0.227325,0.0126914,-0.133334,0.99099,0.273113,0.00110498,-0.0254937,-0.0177258,-0.277654,0.25509,0.424906,0.400776,0.943211,1.54222,1.43898,0.933062,0.125651,0.124923,0.99986,0.128287,1,1.00145,0.989341,0.987909,
589,589,0,4,4,1,0,2,23.8125,53.9375,14.125,13.375,51.4375,21.75,22.75,22.75,0.978964,0.204011,0.00306642,-0.600431,0.0340348,0.616789,-0.0165929,0.000739169,0.00717703,0.999801,-0.0194448,-0.00439337,0.64484,0.0325404,-0.645122,-0.0100402,0.00949132,0.0252294,-0.0190878,-0.999813,0.0031921,0.163737,0.00013163,-0.013725,0.164025,-0.00130767,0.675774,0.00121833,-0.999996,0.00271457,-0.182177,8.14437e-06,0.0342951,-0.182105,0.0116782,0.489011,0.00530037,0.0378778,0.999268,-0.28149,0.00435821,-0.0218716,-0.00579454,0.282032,0.369594,0.00611221,-0.0261705,0.999639,0.279673,0.00473802,-0.0202072,-0.00520194,-0.279787,0.358566,0.359053,0.341223,0.950342,1.29966,1.2233,0.941246,0.20282,0.0206631,0.999794,0.0320251,1,0.998296,0.995449,0.997148,
590,590,0,1,1,1,0,2,23.5,54.875,12.625,11.9375,52,20.9375,21.25,21.25,0.986163,0.164929,0.0167698,-0.647215,0.0231033,0.661021,-0.0289032,0.00642499,0.0383481,0.994573,-0.103858,0.00611834,0.653399,0.021341,-0.658026,-0.0105597,-0.00650897,0.0949721,-0.0245762,-0.999698,-0.000926289,0.133796,0.000893132,0.00149238,0.1338,-0.000489408,0.128384,-0.00146783,-0.999989,-0.0045196,-0.161943,1.47313e-05,-0.00569602,-0.161936,-0.000215302,0.53252,-0.0101883,0.147351,0.989032,-0.269025,0.00296643,-0.0106835,-0.021534,0.275106,0.0751295,-0.0065492,-0.148973,0.98882,0.272713,0.00297291,-0.0143998,-0.0212729,-0.279097,0.0980132,0.312219,0.285056,0.913002,1.35726,1.2782,0.941752,0.166399,0.1024,0.999733,0.148166,0.999993,0.990618,0.972545,0.981756,
591,591,0,2,1,0,0,2,23.125,53.5,16.75,16.25,41.5625,17.3125,18,17.75,0.826036,0.563616,-0.00106613,-0.417741,0.0138459,0.52458,-0.0276342,0.00508797,0.0725191,0.989667,-0.142667,0.0143323,0.626648,0.0158172,-0.636598,-0.0246786,-0.0103828,0.196721,-0.0169712,-0.999793,-0.0112648,0.188641,0.0010144,-0.105,0.19045,0.00105677,0.158793,-0.000469355,-1,-7.0683e-05,-0.217092,9.69513e-06,0.0141268,-0.217099,2.93082e-05,0.43949,-0.0167254,0.19998,0.979657,-0.247231,0.00270022,-0.0654641,-0.0237334,0.256092,0.224797,-0.0119064,-0.195539,0.980624,0.246501,0.00300528,-0.0650843,-0.0198105,-0.256112,0.178531,0.420111,0.483702,1.15137,1.31852,0.986081,0.747868,0.564004,0.142217,0.999864,0.19778,0.999988,0.988522,0.972693,0.983988,
592,592,0,1,1,1,0,2,24.0625,53.5,13.9375,12.75,49.625,20.1875,21,21,0.974681,0.222904,0.0176265,-0.616111,0.0185067,0.637028,-0.0221299,0.00825484,0.0371353,0.995693,-0.0907932,0.018778,0.641695,0.0183765,-0.645236,-0.0099951,-0.00775214,0.114428,-0.0320728,-0.999485,-0.000660195,0.150819,0.000290317,-0.011008,0.151249,0.000595099,0.262753,-0.00062981,-0.999999,-0.00136931,-0.178279,5.1543e-06,-0.012181,-0.178284,0.00866843,0.335793,-0.0091308,0.148939,0.988804,-0.272667,0.00256945,-0.023521,-0.012257,0.277384,0.123457,-0.00871519,-0.146785,0.98913,0.275236,0.00307367,-0.0190074,-0.0132707,-0.280398,0.0924574,0.350379,0.318296,0.908435,1.33351,1.23137,0.92341,0.223553,0.090182,0.999506,0.147868,1,0.998662,0.976058,0.977366,
593,593,0,4,1,0,0,2,23.75,53.75,17.25,16.375,43.9375,18.3125,18.625,18.75,0.866753,0.498691,0.00675546,-0.466468,0.0223267,0.555419,-0.0299842,0.00139048,0.0535714,0.98558,-0.168699,0.013132,0.623936,0.0154294,-0.636681,-0.0221182,-0.0127522,0.151242,-0.0333977,-0.999442,0.0004565,0.190924,0.000539,-0.072864,0.193463,-0.00454671,0.183252,-0.00110758,-0.999999,0.000945182,-0.223861,1.1094e-05,0.0693834,-0.223945,-0.00763908,0.417034,-0.0106504,0.192904,0.98116,-0.243665,0.00351169,-0.0561235,-0.0231498,0.252286,0.320802,-0.0252003,-0.183889,0.982624,0.250936,0.00360847,-0.0329938,-0.0241751,-0.260744,0.345253,0.440412,0.462689,1.05058,1.33861,1.03413,0.772545,0.499663,0.167622,0.999479,0.188432,0.999891,1.03313,1.0047,0.972488,
594,594,2,2,1,0,0,2,22.9375,55,13.1875,12.25,46.375,16.625,19.875,20,
